序号,代码,名称,最新价,涨跌额,涨跌幅,今开,最高,最低,昨收,成交量,成交额
3004,85064,STGRD N2809-R,,,,,,,,,
3005,85063,BAIDU N2903-R,,,,,,,,,
3006,85062,CCB N2809-R,,,,,,,,,
3007,85061,BEA N2909-R,,,,,,,,,
3008,85060,GZMETRO N2809-R,,,,,,,,,
3009,85059,DBK JSC N2809-R,,,,,,,,,
3010,85058,GZMETRO N3008-R,,,,,,,,,
3011,85057,GZMETRO N2808-R,,,,,,,,,
3012,85056,GTJAHLD N2808-R,,,,,,,,,
3013,85055,ZZ UDG B2808-R,,,,,,,,,
3014,85054,SGBVI N4508-R,,,,,,,,,
3015,85053,SGBVI N3508-R,,,,,,,,,
3016,85052,SGBVI N3008-R,,,,,,,,,
3017,85051,HKGB1.54 2708-R,,,,,,,,,
3018,85050,KNWLCTY B2808-R,,,,,,,,,
3019,85049,CHUBB B5508-R,,,,,,,,,
3020,85048,CHUBB B3508-R,,,,,,,,,
3021,85047,CHUBB B3008-R,,,,,,,,,
3022,85046,ZTE B3008-R,,,,,,,,,
3023,85045,CINDA20 N3008-R,,,,,,,,,
3024,85044,CINDA20 N2902-R,,,,,,,,,
3025,85043,MENGNIU B3507-R,,,,,,,,,
3026,85042,MENGNIU B3007-R,,,,,,,,,
3027,85041,SPD BK N2707-R,,,,,,,,,
3028,85040,ZZ UDG B2807-R,,,,,,,,,
3029,85039,HKGB1.59 2807-R,,,,,,,,,
3030,85038,HKGB1.48 2607-R,,,,,,,,,
3031,85037,SPMTNF N3507-R,,,,,,,,,
3032,85036,SPMTNF N3007-R,,,,,,,,,
3033,85035,SPMTNF N2807-R,,,,,,,,,
3034,85034,HKXYINV N2807-R,,,,,,,,,
3035,85033,CINDA20 N2806-R,,,,,,,,,
3036,85032,SZHS B2806-R,,,,,,,,,
3037,85031,SGBVI N3506-R,,,,,,,,,
3038,85030,SGBVI N3006-R,,,,,,,,,
3039,85029,HKGB GR 5506-R,,,,,,,,,
3040,85028,HKGB GR 4506-R,,,,,,,,,
3041,85027,CCB N2805-R,,,,,,,,,
3042,85026,ICBC N2805-R,,,,,,,,,
3043,85025,CSCIFHK N2704-R,,,,,,,,,
3044,85024,HKGB2.29 3505-R,,,,,,,,,
3045,85023,HKGB1.97 3005-R,,,,,,,,,
3046,85022,HKGB1.73 2604-R,,,,,,,,,
3047,85021,CDXJCI B2804-R,,,,,,,,,
3048,85019,SRUOH B2804-R,,,,,,,,,
3049,85018,MOON K N2804-R,,,,,,,,,
3050,85017,JMHT B2803-R,,,,,,,,45000.0,
3051,85015,GF FH B2803-R,,,,,,,,,
3052,85014,HTUTB N2803-R,,,,,,,,,
3053,85013,BAIDU N3503-R,,,,,,,,,
3054,85012,BAIDU N3003-R,,,,,,,,,
3055,85011,ZIBO CT B2803-R,,,,,,,,,
3056,85010,HKGB1.71 2705-R,,,,,,,,,
3057,85009,QDOVI B2803-R,,,,,,,,,
3058,85008,FE HORI N2802-R,,,,,,,,,
3059,85007,HKGB2.12 2603-R,,,,,,,,,
3060,85006,SANSHUI B2801-R,,,,,,,,,
3061,85005,JMHT B2801-R,,,,,,,,,
3062,85004,HUAIAN N2801-R,,,,,,,,,
3063,85003,ZC LM B2801-R,,,,,,,,,
3064,85002,AIRAUTH N5501-R,,,,,,,,,
3065,85001,AIRAUTH N3501-R,,,,,,,,,
3066,85000,HF24 I B2712-R,,,,,,,,,
3067,84599,SCCT B2712-R,,,,,,,,,
3068,84598,SANSHUI B2712-R,,,,,,,,,
3069,84597,BOCOM N2612-R,,,,,,,,,
3070,84596,HKGB2.37 2912-R,,,,,,,,,
3071,84595,HKGB2.38 2512-R,,,,,,,,,
3072,84594,SD GCH B2711-R,,,,,,,,,
3073,84593,BABA N4411-R,,,,,,,,,
3074,84592,BABA N3411-R,,,,,,,,,
3075,84591,BABA N2911-R,,,,,,,,,
3076,84590,BABA N2805-R,,,,,,,,,
3077,84589,CD WHID B2711-R,,,,,,,,,
3078,84588,WZLCD B2711-R,,,,,,,,,
3079,84587,CEBHK N2611-R,,,,,,,,,
3080,84586,HKGB2.46 3411-R,,,,,,,,,
3081,84585,HKGB2.04 2611-R,,,,,,,,,
3082,84584,YZHJ B2711-R,,,,,,,,,
3083,84583,SY CSC B2711-R,,,,,,,,,
3084,84582,XIHUI I B2711-R,,,,,,,,,
3085,84581,FQ SO B2711-R,,,,,,,,,
3086,84580,SRUOH B2710-R,,,,,,,,,
3087,84579,LHK HW B2510-R,,,,,,,,,
3088,84578,CCCITS B2710-R,,,,,,,,,
3089,84577,HN GOVT B3410-R,,,,,,,,,
3090,84576,HN GOVT B2910-R,,,,,,,,,
3091,84575,HN GOVT B2710-R,,,,,,,,,
3092,84574,HKGB2.13 2710-R,,,,,,,,,
3093,84573,SZ FTI B2710-R,,,,,,,,,
3094,84572,HKMC N3110-R,,,,,,,,,
3095,84571,SRUOH B2709-R,,,,,,,,,
3096,84570,CRCC HY N2709-R,,,,,,,,,
3097,84569,WEIFANG B2703-R,,,,,,,,,
3098,84568,NB FHI B2709-R,,,,,,,,,
3099,84567,CDUDG B2709-R,,,,,,,,,
3100,84566,GD GOVT B2909-R,,,,,,,,,
3101,84565,GD GOVT B2709-R,,,,,,,,,
3102,84564,GD GOVT B2609-R,,,,,,,,,
3103,84563,MTRC N5409-R,,,,,,,,,
3104,84562,MTRC N3409-R,,,,,,,,,
3105,84561,CQILHP N2709-R,,,,,,,,,
3106,84560,PLP B2909-R,,,,,,,,,
3107,84559,SP MTNF N2909-R,,,,,,,,,
3108,84558,SP MTNF N2709-R,,,,,,,,,
3109,84557,SCCT B2608-R,,,,,,,,,
3110,84556,ANXH B2708-R,,,,,,,,,
3111,84555,PINGHU B2708-R,,,,,,,,,
3112,84554,BOCL N2608-R,,,,,,,,,
3113,84553,CCCITS B2708B-R,,,,,,,,,
3114,84552,FJJJ B2708-R,,,,,,,,,
3115,84551,SZ GOVT B3408-R,,,,,,,,,
3116,84550,SZ GOVT B2908-R,,,,,,,,,
3117,84549,SZ GOVT B2708-R,,,,,,,,,
3118,84548,SZ GOVT B2608-R,,,,,,,,,
3119,84546,CCCITSR B2708-R,,,,,,,,,
3120,84545,SDHS N2708-R,,,,,,,,,
3121,84544,BOCOM N2708-R,,,,,,,,,
3122,84543,AGRBK N2707-R,,,,,,,,,
3123,84542,HF24 I SGPCS-R,,,,,,,,,
3124,84541,SDHS N2707-R,,,,,,,,,
3125,84540,HKGB GR 5407-R,,,,,,,,,
3126,84539,HKGB GR 4407-R,,,,,,,,,
3127,84538,HKGB GR 3407-R,,,,,,,,,
3128,84537,HKGB GR 2907-R,,,,,,,,,
3129,84536,HKGB GR 2607-R,,,,,,,,,
3130,84535,JN CT B2707B-R,,,,,,,,,
3131,84534,ACDG B2707-R,,,,,,,,,
3132,84533,CCB N2707-R,,,,,,,,,
3133,84532,JZ UDH B2707-R,,,,,,,,,
3134,84531,JN CT B2707-R,,,,,,,,,
3135,84530,TS CT N2707-R,,,,,,,,,
3136,84529,JOY DL N2707-R,,,,,,,,,
3137,84528,SDHS N2706-R,,,,,,,,,
3138,84527,ZIBO HT B2706-R,,,,,,,,,
3139,84526,JZBD B2706-R,,,,,,,,,
3140,84525,BOCL N2706B-R,,,,,,,,,
3141,84524,LGO N2706-R,,,,,,,,,
3142,84523,BOCL N2706-R,,,,,,,,,
3143,84522,BOCL N2606-R,,,,,,,,,
3144,84521,YB EIIG B2706-R,,,,,,,,,
3145,84520,FJJJ B2706-R,,,,,,,,,
3146,84519,ZIBO CT B2706-R,,,,,,,,,
3147,84518,AIRAUTH N3406-R,,,,,,,,,
3148,84517,QZ UC B2705-R,,,,,,,,,
3149,84516,CHIBI B2705-R,,,,,,,,,
3150,84515,ICBC N2705-R,,,,,,,,,
3151,84514,SY CSC B2705-R,,,,,,,,,
3152,84513,CDDJHT B2605-R,,,,,,,,,
3153,84512,CEBHK N2605-R,,,,,,,,,
3154,84511,JS ZY B2705B-R,,,,,,,,,
3155,84510,JS ZY B2705-R,,,,,,,,,
3156,84509,CDB N2904-R,,,,,,,,,
3157,84508,CDB N2704-R,,,,,,,,,
3158,84507,ZIBO CT B2704-R,,,,,,,,,
3159,84506,NEWHOPE B2704-R,,,,,,,,,
3160,84505,CHIBI B2703-R,,,,,,,,,
3161,84504,MY SCI B2703-R,,,,,,,,,
3162,84503,HB INV B2702-R,,,,,,,,,
3163,84502,YIDU SO B2603-R,,,,,,,,,
3164,84500,MM PORT B2703-R,,,,,,,,,
3165,84499,VERTEX B2703-R,,,,,,,,,
3166,84497,HTUTB N2703-R,,,,,,,,,
3167,84496,TS CT N2703-R,,,,,,,,,
3168,84494,CDUDG B2703-R,,,,,,,,,
3169,84493,CQ XSQ B2603-R,,,,,,,,,
3170,84492,CMBC N2603-R,,,,,,,,,
3171,84491,ZJ ICI B2703-R,,,,,,,,,
3172,84490,HT FN N2703-R,,,,,,,,,
3173,84489,YB INTL B2702-R,,,,,,,,,
3174,84488,HKGB GR 2602-R,,,,,,,,,
3175,84487,SMCTCD B2702-R,,,,,,,,,
3176,84486,MY SCI B2702-R,,,,,,,,,
3177,84485,CNPCGLB B2601-R,,,,,,,,,
3178,84484,LC OVS B2701-R,,,,,,,,,
3179,84483,DJY UR B2701-R,,,,,,,,,
3180,84482,YZLL B2701-R,,,,,,,,,
3181,84481,ZIBO CT B2701-R,,,,,,,,,
3182,84480,MY SCI B2701-R,,,,,,,,,
3183,84479,PT CPZ B2612B-R,,,,,,,,,
3184,84478,LT OVS B2601-R,,,,,,,,,
3185,84477,SMCTCD B2701-R,,,,,,,,,
3186,84476,CDUDG B2612-R,,,,,,,,,
3187,84475,NEWHOPE B2612-R,,,,,,,,,
3188,84474,CDXJ B2612-R,,,,,,,,,
3189,84473,LC OVS B2612-R,,,,,,,,,
3190,84472,CQWSIP B2612B-R,,,,,,,,,
3191,84470,PT CPZ B2612-R,,,,,,,,,
3192,84469,FJZC B2612-R,,,,,,,,,
3193,84468,YB INTL B2612-R,,,,,,,,,
3194,84467,YC SOEI B2612-R,,,,,,,,,
3195,84466,JDZHS B2611-R,,,,,,,,,
3196,84465,CQWS IP B2612-R,,,,,,,,,
3197,84464,CQ XSQ B2611-R,,,,,,,,,
3198,84463,DJY UR B2611-R,,,,,,,,,
3199,84461,ICBC N2510-R,,,,,,,,,
3200,84460,JX CID B2610-R,,,,,,,,,
3201,84459,BOCL N2510-R,,,,,,,,,
3202,84458,JY SAHG B2610-R,,,,,,,,,
3203,84457,MTRC N2810-R,,,,,,,,,
3204,84456,CHENGDA B2610-R,,,,,,,,,
3205,84455,SX XXFX B2609-R,,,,,,,,,
3206,84454,GSHA TO B2609-R,,,,,,,,,
3207,84453,JZBD B2609-R,,,,,,,,,
3208,84452,HN GOVT B2809-R,,,,,,,,,
3209,84451,HN GOVT B2609-R,,,,,,,,,
3210,84449,BOCL N2609-R,,,,,,,,,
3211,84448,ZIBO CJ B2609-R,,,,,,,,,
3212,84447,CMSI GE N2609-R,,,,,,,,,
3213,84445,HKMC N2609-R,,,,,,,,,
3214,84443,SZ GOVT B2809-R,,,,,,,,,
3215,84442,SZ GOVT B2609-R,,,,,,,,,
3216,84440,PZHCTG B2608-R,,,,,,,,,
3217,84439,SD COM B2608-R,,,,,,,,,
3218,84438,MC DZXI B2608-R,,,,,,,,,
3219,84437,SP MTNF N2807-R,,,,,,,,,
3220,84435,CSI MTN N2607-R,,,,,,,,,
3221,84434,HKGB GR 3306-R,,,,,,,,,
3222,84433,HKGB GR 2806-R,,,,,,,,,
3223,84429,HT FN N2605-R,,,,,,,,,
3224,84428,CSCIF A N2604-R,,,,,,,,,
3225,84418,HKGB GR 2801-R,,,,,,,,,
3226,84415,SZ GOVT B2711-R,,,,,,,,,
3227,84414,SZ GOVT B2511-R,,,,,,,,,
3228,84412,HN GOVT B2511-R,,,,,,,,,
3229,84410,HN GOVT B2711-R,,,,,,,,,
3230,84409,HKMC N2510-R,,,,,,,,,
3231,84404,CDB N2707-R,,,,,,,,,
3232,83130,恒生沪深三百-R,,,,,,,19.95,,
3233,40940,SINOCHEM N2511,,,,,,,,,
3234,40939,SINOCHEM N2611,,,,,,,,,
3235,40935,YUEYANG B2611,,,,,,,,,
3236,40932,SY UCHK B2611,,,,,,,,,
3237,40931,RONGSHI N2611,,,,,,,,,
3238,40930,CGWIH V B2611,,,,,,,,,
3239,40922,SF HLDG N3111,,,,,,,,,
3240,40921,SF HLDG N2811,,,,,,,,,
3241,40920,SF HLDG N2611,,,,,,,,,
3242,40910,AMIPEACE N2611,,,,,,,,,
3243,40908,YCIC IHK N2611,,,,,,,,,
3244,40905,ICBCIL FN N2611,,,,,,,,,
3245,40903,DAHSING B N3111,,,,,,,,,
3246,40900,HCG N2610,,,,,,,,,
3247,40898,ICBC N2512,,,,,,,,,
3248,40895,ICBC N2610,,,,,,,,,
3249,40890,HNXJ NAD B2610,,,,,,,,,
3250,40889,HUALU INT B2610,,,,,,,,,
3251,40887,FE HORI N2610,,,,,,,,,
3252,40886,CDHT INV N2610,,,,,,,,,
3253,40882,AIA GRP SDS5110,,,,,,,,,
3254,40878,20211WST N5304,,,,,,,,,
3255,40875,XINGCHENG N2610,,,,,,,,,
3256,40872,PANTHER GSPCSB,,,,,,,,,
3257,40870,SE GLOBAL N2609,,,,,,,,,
3258,40864,ICBC UCB,,,,,,,,,
3259,40857,SINOCHEM N3109,,,,,,,,,
3260,40856,SINOCHEM N2609,,,,,,,,,
3261,40854,SANDS N3108,,,,,,,,,
3262,40853,SANDS N2903,,,,,,,,,
3263,40852,SANDS N2703,,,,,,,,,
3264,40851,EHI CAR N2609,,,,,,,,,
3265,40849,GZ METRO N2609,,,,,,,,,
3266,40841,CMB ILM N2609,,,,,,,,,
3267,40838,CCBL1CORP N2609,,,,,,,,,
3268,40835,AIA GRP SDS3309,,,,,,,,,
3269,40833,CON RD B2609,,,,,,,,,
3270,40831,SHK&CO N2609,,,,,,,,,
3271,40829,STATEGRI N2609,,,,,,,,,
3272,40823,INVENTIVE N2609,,,,,,,,,
3273,40817,SDG FIN B2608,,,,,,,,,
3274,40815,ANHUI THG B2608,,,,,,,,,
3275,40814,BAIDU N2702,,,,,,,,,
3276,40813,BAIDU N3108,,,,,,,,,
3277,40810,PCGI III N2608,,,,,,,,,
3278,40809,YLDKING N2608,,,,,,,,,
3279,40807,SX CD B2608,,,,,,,,,
3280,40793,ICBCIL FN N3108,,,,,,,,,
3281,40792,ICBCIL FN N2608,,,,,,,,,
3282,40790,CNCB INTL UCS C,,,,,,,,5000.0,
3283,40789,CKI FIN GPCSB,,,,,,,,,
3284,40786,PINGAN RE N2607,,,,,,,,,
3285,40784,CHALCOHKI B2607,,,,,,,,,
3286,40782,LAI SUN N2607,,,,,,,,,
3287,40780,VERTEX B2607,,,,,,,,,
3288,40778,CSSC B2607,,,,,,,,,
3289,40772,CLP-PF N3107B,,,,,,,,,
3290,40771,CLP-PF N3107,,,,,,,,,
3291,40770,CCBL1CORP N2607,,,,,,,,,
3292,40768,EXP LEAD B2607,,,,,,,,,
3293,40767,ZJ EN INT N2607,,,,,,,,,
3294,40766,SWHY INTL B2607,,,,,,,,,
3295,40765,CHMOD DA B2607,,,,,,,,,
3296,40764,XIAOMI BT B5107,,,,,,,,,
3297,40763,XIAOMI BT B3107,,,,,,,,,
3298,40762,BRT GAL B2607,,,,,,,,,
3299,40761,ZHEJIANG B2607,,,,,,,,,
3300,40756,WESTCHINA N2607,,,,,,,,,
3301,40754,LOGAN GRP N2607,,,,,,,,,
3302,40752,SZEXP B2607,,,,,,,,,
3303,40751,BOCOM(HK) B3107,,,,,,,,,
3304,40747,ZY ZHICH B2607,,,,,,,,,
3305,40745,CK PPT FN N2606,,,,,,,,,
3306,40743,BCEG HK B2607,,,,,,,,,
3307,40742,NWD (MTN) N5106,,,,,,,,,
3308,40738,HZ FUYANG B2606,,,,,,,,,
3309,40737,BOCOMI N2606,,,,,,,,,
3310,40731,LS FIN B2606,,,,,,,,,
3311,40728,AGRBK N2606,,,,,,,,,
3312,40722,UNI TREK B2606,,,,,,,,,
3313,40721,AIA GROUP RSPSB,,,,,,,,,
3314,40712,CSC FIN SGPSB,,,,,,,,,
3315,40711,NWD FIN GSPCSD,,,,,,,,,
3316,40706,CHALCO CH B2606,,,,,,,,,
3317,40704,SFG INTL B2606,,,,,,,,,
3318,40700,AAC N3106,,,,,,,,,
3319,40699,AAC N2606,,,,,,,,,
3320,40698,CKI FIN GPCS,,,,,,,,,
3321,40694,GUOREN N2606,,,,,,,,,
3322,40691,CLP-PF N3605,,,,,,,,,
3323,40688,HTISEC B2605,,,,,,,,,
3324,40687,CRCC HA N2605B,,,,,,,,,
3325,40686,CRCC HA N2605,,,,,,,,,
3326,40685,CP MTN N2608,,,,,,,,,
3327,40683,KWG GROUP N2608,,,,,,,,,
3328,40682,CIFI HLDG N2805,,,,,,,,,
3329,40681,CIFI HLDG N2608,,,,,,,,,
3330,40678,ENN CE N2605,,,,,,,,,
3331,40676,TAL Y IN B3105,,,,,,,,,
3332,40675,TAL Y IN B2605,,,,,,,,,
3333,40672,PETRONAS N6104,,,,,,,,,
3334,40671,PETRONAS N3201,,,,,,,,,
3335,40667,BOCL N2604,,,,,,,,,
3336,40664,HYD INTL B2604,,,,,,,,,
3337,40663,MYS WSB C5104,,,,,,,,,
3338,40662,MYS WSB C3104,,,,,,,,,
3339,40661,MEITUAN B2804,,,,,,,,,
3340,40660,MEITUAN B2704,,,,,,,,,
3341,40658,TENCENT N6104,,,,,,,,,
3342,40657,TENCENT N5104,,,,,,,,,
3343,40656,TENCENT N4104,,,,,,,,,
3344,40655,TENCENT N3104,,,,,,,,,
3345,40651,CCB N2604,,,,,,,,,
3346,40649,GTJA HOLD N2604,,,,,,,,,
3347,40645,CDJZ FIN N2604,,,,,,,,,
3348,40644,PION REW B2604,,,,,,,,,
3349,40641,FRANSHION N2604,,,,,,,,,
3350,40640,SI FA INV B2604,,,,,,,,,
3351,40639,AIA GROUP RSPS,,,,,,,,,
3352,40635,PWRCN RB SGPS,,,,,,,,,
3353,40634,MGM CHINA N2702,,,,,,,,,
3354,40632,SCI HK N2603,,,,,,,,,
3355,40629,GLP HOLD N2603,,,,,,,,,
3356,40625,PETRONAS N2803,,,,,,,,,
3357,40622,YAN GANG B2603,,,,,,,,,
3358,40618,SXSY CIO N2603,,,,,,,,,
3359,40614,ZJ SP B2603,,,,,,,,,
3360,40609,HLP FIN N2703,,,,,,,,,
3361,40605,GUOTAI JA N2603,,,,,,,,,
3362,40604,CAPCO FC N3103,,,,,,,,,
3363,40603,CDBL FND2 N2603,,,,,,,,,
3364,40592,COGO FIN N2602,,,,,,,,,
3365,40590,CHINA SCE N2602,,,,,,,,,
3366,40589,CMB ILM N3102,,,,,,,,,
3367,40588,CMB ILM N2602,,,,,,,,,
3368,40586,HLP FIN N2702,,,,,,,,,
3369,40585,SANDS N3006A,,,,,,,,,
3370,40584,SANDS N2601A,,,,,,,,,
3371,40582,AIR AUTH N5102,,,,,,,,,
3372,40581,AIR AUTH N3102,,,,,,,,,
3373,40580,CPFIN III B2602,,,,,,,,,
3374,40579,CITBK N2602,,,,,,,,,
3375,40577,YX REIT N2602,,,,,,,,,
3376,40572,ZHENROPPT N2608,,,,,,,,,
3377,40562,CICC16MTN N2601,,,,,,,,,
3378,40560,CHAM PATH N2801,,,,,,,,,
3379,40559,CHAM PATH N2601,,,,,,,,,
3380,40551,WHEEL MTN N2601,,,,,,,,,
3381,40550,XINGCHENG N2601,,,,,,,,,
3382,40548,WESTWOOD N3101,,,,,,,,,
3383,40547,WESTWOOD N2601,,,,,,,,,
3384,40546,HSPHARM B2601,,,,,,,,,
3385,40544,CHGHK TM B3101,,,,,,,,,
3386,40543,CHGHK TM B2601,,,,,,,,,
3387,40542,CINDA20 N3101,,,,,,,,,
3388,40541,CINDA20 N2801,,,,,,,,,
3389,40540,CINDA20 N2601,,,,,,,,,
3390,40538,AGRBK N2601,,,,,,,,,
3391,40534,NWD (MTN) N3101,,,,,,,,,
3392,40530,HAIDILAO N2601,,,,,,,,,
3393,40528,TIMES CHN N2701,,,,,,,,,
3394,40527,LOGAN GRP N2801,,,,,,,,,
3395,40522,SINOPEC N5101,,,,,,,,,
3396,40521,SINOPEC N3101,,,,,,,,,
3397,40520,SINOPEC N2601,,,,,,,,,
3398,40519,CIFI HLDG N2704,,,,,,,,,
3399,40518,STANC PSCCSF,,,,,,,,,
3400,40516,ZHENROPPT N2601,,,,,,,,,
3401,40512,PANTHER GSPCSA,,,,,,,,,
3402,40511,XIAOMI BT B2712,,,,,,,,,
3403,40508,LOGAN GRP N2612,,,,,,,,,
3404,40504,NWD FIN GSPCSC,,,,,,,,,
3405,40503,CHGHK TM GPSB,,,,,,,,,
3406,40501,AIR AUTH SPCSB,,,,,,,,,
3407,40500,AIR AUTH SPCSA,,,,,,,,,
3408,40499,UETD CD N2701,,,,,,,,,
3409,40493,CN EOI SGPS,,,,,,,,,
3410,40475,BOCOM UCB,,,,,,,,,
3411,40471,YILI HI B2511,,,,,,,,,
3412,40468,JOY TREA B3011,,,,,,,,,
3413,40467,JOY TREA B2511,,,,,,,,,
3414,40465,KWG GROUP N2602,,,,,,,,,
3415,40464,CIFI HLDG N2605,,,,,,,,,
3416,40459,RONGSHI N2511,,,,,,,,,
3417,40455,HF20 I B2511,,,,,,,,,
3418,40454,LENOVO N3011,,,,,,,,,
3419,40452,POLY PROP N2511,,,,,,,,,
3420,40445,SINOCHEM N2510,,,,,,,,,
3421,40443,WENS FOOD N3010,,,,,,,,,
3422,40442,WENS FOOD N2510,,,,,,,,,
3423,40440,HUBEI S&T B2510,,,,,,,,,
3424,40438,SINO TREN B2510,,,,,,,,,
3425,40437,PEAK RE PSGCS,,,,,,,,,
3426,40435,MEITUAN N3010,,,,,,,,,
3427,40434,MEITUAN N2510,,,,,,,,,
3428,40433,CDB N3010,,,,,,,,,
3429,40432,CDB N2510,,,,,,,,,
3430,40427,BLOSSOM SGPS,,,,,,,,,
3431,40426,BLOSSOM N3010,,,,,,,,,
3432,40425,AGRBK N2510,,,,,,,,,
3433,40420,AMIPEACE N3010,,,,,,,,,
3434,40419,AMIPEACE N2510,,,,,,,,,
3435,40415,BEA UCS D,,,,,,,,,
3436,40414,OCEAN LR B2510,,,,,,,,,
3437,40411,LOGAN GRP N2510,,,,,,,,,
3438,40409,CMHI FIN GSPSB,,,,,,,,,
3439,40404,CFAMC IV N3009,,,,,,,,,
3440,40402,CCBL1CORP N3009,,,,,,,,,
3441,40389,TIMES CHN N2603,,,,,,,,,
3442,40384,AIA GRP T2S4009,,,,,,,,,
3443,40383,ENNENERGY N3009,,,,,,,,,
3444,40382,CON RD B3009,,,,,,,,,
3445,40380,GZ METRO N3009,,,,,,,,,
3446,40378,PANTHER GSPCS,,,,,,,,,
3447,40373,FPC RES B2709,,,,,,,,,
3448,40369,ZA ONLINE N2603,,,,,,,,,
3449,40366,TME N3009,,,,,,,,,
3450,40361,JICZHIXIN B3008,,,,,,,,,
3451,40359,HKE FIN N3008,,,,,,,,,
3452,40357,WYNN MAC N2808,,,,,,,,,
3453,40353,EL GLO SGPCSA,,,,,,,,,
3454,40350,CGWIH V B3008,,,,,,,,,
3455,40349,MTR CORP N3008,,,,,,,,,
3456,40342,CMB ILM N3008,,,,,,,,,
3457,40335,STATEGRI N3008,,,,,,,,,
3458,40321,GRNL GLB N3101,,,,,,,,,
3459,40320,GRNL GLB N2904,,,,,,,,,
3460,40316,CIFI HLDG N2510,,,,,,,,,
3461,40307,AIR AUTH N2707,,,,,,,,,
3462,40299,SHA PG B3007,,,,,,,,,
3463,40290,CLP-PF N3506,,,,,,,,,
3464,40289,CLP-PF N3006,,,,,,,,,
3465,40287,RUDONGJX B2701B,,,,,,,,,
3466,40286,RUDONG JX B2701,,,,,,,,,
3467,40278,COSL SG N3006,,,,,,,,,
3468,40272,CXSOA B2612,,,,,,,,,
3469,40271,CNPC GLB B3006,,,,,,,,,
3470,40262,NWD FIN GSPCSB,,,,,,,,,
3471,40260,CAPCO FC N3006,,,,,,,,,
3472,40257,MENGNIU B3006,,,,,,,,,
3473,40254,GRNL GLB N2812,,,,,,,,,
3474,40253,CHAMP MTN N3006,,,,,,,,,
3475,40248,HKE FIN N3006,,,,,,,,,
3476,40247,SANDS N3006,,,,,,,,,
3477,40246,SANDS N2601,,,,,,,,,
3478,40242,TENCENT N6006,,,,,,,,,
3479,40241,TENCENT N5006,,,,,,,,,
3480,40240,TENCENT N3006,,,,,,,,,
3481,40239,TENCENT N2601,,,,,,,,,
3482,40236,HYSAN MTN N2706,,,,,,,,,
3483,40226,CDYL B2612,,,,,,,,,
3484,40223,NWD (MTN) N3005,,,,,,,,,
3485,40222,SINOPEC N5005,,,,,,,,,
3486,40221,SINOPEC N3005,,,,,,,,,
3487,40217,SHKP(CM)L N3005,,,,,,,,,
3488,40213,RUDONG JX B2612,,,,,,,,,
3489,40212,WHARFREIC N3005,,,,,,,,,
3490,40209,XIAOMI BT N3004,,,,,,,,,
3491,40204,SUN EXP N3004,,,,,,,,,
3492,40202,PETRONAS N6004,,,,,,,,,
3493,40201,PETRONAS N5004,,,,,,,,,
3494,40200,PETRONAS N3004,,,,,,,,,
3495,40199,AIA GROUP N3004,,,,,,,,,
3496,40198,IFC DEV N3004,,,,,,,,,
3497,40193,CINDA20 N3003,,,,,,,,,
3498,40192,CINDA20 N2703,,,,,,,,,
3499,40180,CDXJ B2612,,,,,,,,,
3500,40179,CHINA OVS N3503,,,,,,,,,
3501,40178,CHINA OVS N3003,,,,,,,,,
3502,40174,GRNL GLB N3003,,,,,,,,,
3503,40168,MICROPORT B2812,,,,,,,,,
3504,40167,CFAMC IV N3002,,,,,,,,,
3505,40162,CITIC LTD N3002,,,,,,,,,
3506,40160,CHANG DEV B2606,,,,,,,,,
3507,40158,CCCI TSR SGPSB,,,,,,,,,
3508,40156,SINOSING B3002,,,,,,,,,
3509,40152,SF HLDG N3002,,,,,,,,,
3510,40149,ZJCXJK B2612,,,,,,,,,
3511,40148,GZ DDH B2512,,,,,,,,10000.0,
3512,40146,CSSC B3002,,,,,,,,,
3513,40142,20201WST N5108,,,,,,,,,
3514,40141,SPAC MTN N3001,,,,,,,,,
3515,40138,SOAR WIND GPCS,,,,,,,,,
3516,40130,SHKP(CM)L N3001,,,,,,,,,
3517,40117,KWG GROUP N2701,,,,,,,,,
3518,40110,NWD (MTN) N4912,,,,,,,,,
3519,40106,TJ SCIM B3912,,,,,,,,,
3520,40105,TJ SCIM B2912,,,,,,,,,
3521,40104,TJ SCIM B2612,,,,,,,,,
3522,40102,WYNN MAC N2912,,,,,,,,,
3523,40095,CHGHK TM B2912,,,,,,,,,
3524,40076,CHINA OVS N2911,,,,,,,,,
3525,40060,CFAMC IV N2911,,,,,,,,,
3526,40056,VKEREHK N2911,,,,,,,,,
3527,40052,FWD GHL N3312,,,,,,,,,
3528,40050,SINOPEC N4911,,,,,,,,,
3529,40049,SINOPEC N2911,,,,,,,,,
3530,40037,CNCB INTL N3312,,,,,,,,,
3531,40030,SUN EXP N2910,,,,,,,,,
3532,40016,CNOOC F13 N4909,,,,,,,,,
3533,40015,CNOOC F13 N2909,,,,,,,,,
3534,40007,GRNL GLB N2909,,,,,,,,,
3535,40001,CCB N2611C,,,,,,,,,
3536,40000,JOY TREA B2909,,,,,,,,,
3537,09982,中原建业,,,,,,,0.11,,
3538,09977,凤祥股份,,,,,,,1.99,,
3539,09958,力天影业,,,,,,,0.23,,
3540,08631,裕丰昌控股,,,,,,,0.485,,
3541,08609,永续农业,,,,,,,,,
3542,08607,纳尼亚集团,,,,,,,0.042,,
